ID,Prob1
205, 0.15
206, 0.21
207, 0.40
208, 0.21
209, 0.60
210, 0.75
211, 0.19
212, 0.80
213, 0.54
214, 0.37
215, 0.24
216, 0.65
217, 0.10
218, 0.10
219, 0.47
220, 0.24
221, 0.16
222, 0.08
223, 0.66
224, 0.53
225, 0.22
226, 0.45
227, 0.55
228, 0.41
229, 0.12
230, 0.18
231, 0.68
232, 0.47
233, 0.12
234, 0.14
235, 0.39
236, 0.12
237, 0.38
238, 0.59
239, 0.69
240, 0.36
241, 0.12
242, 0.33
243, 0.28
244, 0.09
245, 0.08
246, 0.21
247, 0.84
248, 0.45
249, 0.13
250, 0.81
251, 0.32
252, 0.07
253, 0.11
254, 0.30
255, 0.02
256, 0.48
257, 0.09
258, 0.95
259, 0.08
260, 0.83
261, 0.11
262, 0.22
263, 0.08
264, 0.17
265, 0.24
266, 0.08
267, 0.69
268, 0.27
269, 0.25
270, 0.11
271, 0.03
272, 0.23
273, 0.22
274, 0.62
275, 0.33
276, 0.81
277, 0.87
278, 0.38
279, 0.23
280, 0.66
281, 0.11
282, 0.12
283, 0.40
284, 0.07
285, 0.62
286, 0.44
287, 0.34
288, 0.30
289, 0.49
290, 0.15
291, 0.17
292, 0.32
293, 0.53
294, 0.03
295, 0.09
296, 0.41
297, -0.03
298, 0.35
299, 0.71
300, 0.18
301, 0.12
302, 0.24
303, 0.37
304, 0.30
305, 0.52
306, 0.30
307, 0.37
308, 0.12
309, 0.85
310, 0.33
311, 0.27
312, 0.33
313, 0.16
314, 0.61
315, 0.39
316, 0.00
317, 0.79
318, 0.44
319, 0.35
320, 0.34
321, 0.47
322, 0.25
323, 0.50
324, 0.24
325, 0.45
326, 0.47
327, 0.48
328, 0.42
329, 0.25
330, 0.09
331, 0.58
332, 0.45
333, 0.49
334, 0.45
335, 0.14
336, 0.52
337, 0.82
338, 0.30
339, 0.14
340, 0.44
341, 0.15
342, 0.03
343, 0.10
344, 0.34
345, 0.47
346, 0.63
347, -0.06
348, 0.10
349, 0.43
350, 0.06
351, 0.41
352, 0.18
353, 0.46
354, 0.20
355, 0.14
356, 0.01
357, 0.45
358, 0.51
359, 0.26
360, 0.37
361, 0.12
362, 0.24
363, 0.60
364, 0.25
365, 0.74
366, 0.27
367, 0.61
368, 0.34
369, 0.50
370, 0.11
371, 0.12
372, 0.40
373, 0.28
374, 0.66
375, 0.06
376, 0.65
377, 0.01
378, 0.69
379, 0.28
380, 0.40
381, 0.31
382, 0.31
383, 0.70
384, 0.38
385, 0.42
386, 0.23
387, 0.53
388, 0.21
389, 0.22
390, -0.01
391, 0.52
392, 0.59
393, 0.27
394, 0.41
395, 0.61
396, 0.82
397, 0.25
398, 0.26
399, 0.81
400, 0.48
401, 0.44
402, -0.00
403, 0.06
404, 0.63
405, 0.12
406, 0.48
407, 0.16
408, 0.16
409, 0.34
410, 0.07
411, 0.82
412, 0.24
413, 0.21
414, 0.14
415, 0.06
416, 0.60
417, 0.15
418, 0.12
419, 0.66
420, 0.37
421, 0.30
422, 0.24
423, 0.19
424, 0.30
425, 0.32
426, 0.17
427, 0.09
428, 0.22
429, 0.19
430, 0.32
431, 1.08
432, 0.07
433, 0.30
434, 0.60
435, 0.21
436, 0.60
437, 0.67
438, 0.25
439, 0.06
440, 0.41
441, 0.22
442, 0.67
443, 0.23
444, 0.08
445, 0.03
446, 0.47
447, 0.07
448, 0.95
449, 0.31
450, 0.30
451, 0.83
452, 0.74
453, 0.46
454, 0.29
455, 0.10
456, 0.80
457, 0.34
458, 0.42
459, 0.27
460, 0.65
461, 0.10
462, 0.07
463, 0.33
464, 0.23
465, 0.00
466, 0.31
467, 0.53
468, 0.13
469, 0.25
470, 0.41
471, 0.40
472, 0.25
473, 0.58
474, 0.39
475, 0.48
476, 0.26
477, 0.15
478, 0.27
479, 0.30
480, 0.29
481, 0.16
482, 0.25
483, 0.47
484, 0.09
485, 0.83
486, 0.48
487, 0.93
488, 0.54
489, 0.58
490, 0.13
491, 0.21
492, 0.05
493, 0.06
494, 0.56
495, 0.35
496, 1.01
497, 0.70
498, 0.95
499, 0.40
500, 0.26
501, 0.28
502, 0.33
503, 0.17
504, 0.59
505, 0.34
506, 0.46
507, -0.04
508, 0.11
509, 0.18
510, 0.37
511, 0.26
512, 0.18
513, -0.00
514, 0.05
515, 0.49
516, 0.06
517, 0.49
518, 0.42
519, 0.85
520, 0.69
521, 0.10
522, 0.24
523, 0.52
524, 0.21
525, 0.43
526, 0.18
527, 0.39
528, 0.47
529, 0.17
530, 0.34
531, 0.56
532, 0.43
533, 0.21
534, 0.78
535, 0.52
536, 0.31
537, 0.17
538, 0.25
539, 0.34
540, 0.03
541, 0.02
542, 0.65
543, 0.38
544, 0.26
545, 0.64
546, 0.47
547, 0.24
548, 0.83
549, 0.17
550, 0.44
551, 0.18
552, 0.86
553, 0.15
554, 0.12
555, 0.07
556, 0.08
557, 0.10
558, 0.52
559, 0.10
560, 0.15
561, 0.47
562, 0.03
563, 0.21
564, 0.31
565, 0.60
566, 0.02
567, 0.54
568, 0.35
569, 0.30
570, 0.39
571, 0.10
572, 0.12
573, 0.40
574, 0.36
575, 0.50
576, 0.19
577, 0.61
578, 0.27
579, 0.37
580, 0.56
581, 0.13
582, 0.63
583, 0.55
584, 0.03
585, 0.20
586, 0.69
587, 0.61
588, 0.08
589, 0.86
590, -0.00
591, 0.06
592, 0.93
593, 0.43
594, 0.29
595, 0.51
596, 0.46
597, 0.17
598, 0.16
599, 0.19
600, 0.44
601, 0.34
602, 0.21
603, 0.69
604, 0.04
605, 0.15
606, 0.44
607, -0.00
608, 0.54
609, 0.42
610, 0.67
611, 0.59
612, 0.33
613, 0.60
614, 0.31
615, 0.00
616, 0.37
617, 0.16
618, 0.08
619, 0.23
620, 0.69
621, 0.69
622, 0.22
623, 0.36
624, 0.14
625, 0.17
626, 0.22
627, 0.23
628, 0.51
629, 0.68
630, 0.40
631, 0.48
632, 0.33
633, 0.10
634, 0.22
635, 0.48
636, 0.47
637, 0.13
638, 0.66
639, 0.40
640, 0.18
641, 0.48
642, 0.41
643, 0.44
644, 0.82
645, 0.15
646, 0.20
647, 0.20
648, 0.18
649, 0.18
650, 0.37
651, 0.23
652, 0.88
653, 0.02
654, 0.14
655, 0.38
656, 0.34
657, 0.72
658, 0.49
659, 0.19
660, 0.94
661, 0.35
662, 0.05
663, 0.08
664, 0.81
665, 0.29
666, 0.11
667, 0.21
668, 0.88
669, 0.18
670, -0.02
671, 0.29
672, 0.05
673, 0.04
674, 0.08
675, 0.58
676, 0.25
677, 0.34
678, 0.21
679, 0.23
680, 0.85
681, 0.23
682, 0.23
683, 0.78
684, 0.21
685, 0.10
686, 0.08
687, 0.13
688, 0.13
689, 0.45
690, 0.70
691, 0.15
692, 0.80
693, 0.67
694, 0.63
695, 0.43
696, 0.26
697, 0.15
698, -0.01
699, 0.20
700, 0.39
701, 0.26
702, 0.26
703, 0.43
704, 0.32
705, 0.22
706, 0.30
707, 0.10
708, 0.17
709, 0.07
710, 0.05
711, 0.96
712, 0.16
713, 0.04
714, 0.24
715, 0.40
716, 0.71
717, 0.34
718, 0.59
719, 0.06
720, 0.59
721, 0.80
722, 0.57
723, 0.54
724, 0.10
725, 0.61
726, 0.10
727, 0.60
728, 0.41
729, 0.22
730, 0.04
731, 0.25
732, 0.34
733, 0.06
734, 0.17
735, 0.50
736, 0.20
737, 0.12
738, 0.86
739, 0.45
740, 0.81
741, 0.99
742, 0.27
743, 0.13
744, 0.55
745, 0.47
746, 0.42
747, 0.57
748, 0.30
749, 0.16
750, 0.14
751, 0.54
752, 0.43
753, -0.01
754, 0.18
755, 0.53
756, 0.43
757, 0.14
758, -0.04
759, 0.31
760, 0.14
761, 0.28
762, 0.68
763, 0.30
764, 0.35
765, 0.24
766, 0.11
767, -0.01
768, 0.23
769, 0.82
770, 0.51
771, 0.09
772, 0.27
773, 0.16
774, 0.39
775, 0.07
776, 0.09
777, -0.03
778, 0.29
779, 0.06
780, 0.84
781, 0.09
782, 0.01
783, 0.24
784, 0.14
785, 0.18
786, 0.48
787, 0.43
788, 0.77
789, 0.25
790, 0.25
791, 0.48
792, 0.35
793, 0.61
794, 0.84
795, 0.24
796, 0.38
797, 1.05
798, 0.70
799, 0.47
800, 0.78
801, 0.23
802, 0.46
803, 0.13
804, 0.41
805, 0.81
806, 0.25
807, 0.33
808, 0.09
809, 0.61
810, 0.37
811, 0.89
812, 0.27
813, 0.37
814, 0.43
815, 0.01
816, 0.34
817, 0.49
818, 0.10
819, 0.29
820, 0.44
821, 0.28
822, 0.18
823, 0.47
824, 0.34
825, 0.19
826, 0.91
827, 0.10
828, 0.20
829, 0.66
830, 0.30
831, 0.13
832, 0.25
833, 0.51
834, 0.34
835, 0.79
836, 0.50
837, 0.17
838, 0.42
839, -0.01
840, 0.46
841, 0.54
842, 0.04
843, 0.53
844, 0.36
845, 0.52
846, 0.40
847, 0.31
848, 0.27
849, 0.60
850, 0.32
851, 0.71
852, 0.47
853, 0.24
854, 0.08
855, 0.44
856, 0.56
857, 0.57
858, -0.05
859, 0.36
860, 0.01
861, -0.01
862, 0.22
863, 0.38
864, 0.54
865, 0.53
866, 0.01
867, 0.47
868, 0.35
869, 0.17
870, 0.81
871, 0.18
872, 0.26
873, 0.31
874, 0.39
875, 0.45
876, 0.46
877, 0.61
878, 0.40
879, 0.21
880, 0.38
881, 0.23
882, 0.45
883, 0.61
884, 0.40
885, 0.15
886, 0.18
887, 0.53
888, 0.26
889, 0.89
890, 0.13
891, 0.37
892, 0.58
893, 0.36
894, 0.33
895, 0.22
896, 0.23
897, 0.16
898, 0.77
899, 0.17
900, 0.82
901, 0.74
902, 0.50
903, 0.21
904, 0.68
905, 0.84
906, 0.47
907, 1.03
908, 0.93
909, 0.58
910, 0.26
911, 0.10
912, 0.03
913, 0.54
914, -0.01
915, 0.30
916, 0.39
917, 0.11
918, 0.14
919, 0.33
920, 0.74
921, 0.70
922, 0.02
923, 0.50
924, 0.80
925, 0.06
926, 0.10
927, 0.37
928, 0.55
929, 0.15
930, 0.33
931, 0.02
932, 0.11
933, 0.57
934, 0.12
935, 0.16
936, 0.09
937, 0.59
938, 0.54
939, 0.89
940, 0.13
941, 0.03
942, 0.73
943, 0.02
944, 0.25
945, 0.08
946, 0.53
947, 0.06
948, 0.50
949, 0.17
950, 0.58
951, 0.73
952, 0.26
953, 0.99
954, 0.16
955, 0.31
956, 0.31
957, -0.01
958, 0.49
959, 0.34
960, 0.54
961, 0.55
962, 0.16
963, 0.29
964, 0.11
965, 0.10
966, 0.83
967, 0.42
968, 0.11
969, 0.35
970, 0.74
971, 0.59
972, 0.48
973, 0.25
974, 0.66
975, 0.69
976, 0.04
977, 0.11
978, 0.23
979, 0.05
980, 0.35
981, 0.46
982, 0.40
983, 0.26
984, 0.17
985, 0.02
986, 0.22
987, 0.39
988, -0.02
989, 0.36
990, 0.15
991, 0.78
992, 0.24
993, 0.28
994, -0.01
995, 0.46
996, 0.50
997, 0.47
998, 0.48
999, 0.10
1000, 0.01
1001, 0.81
1002, 0.38
1003, 0.49
1004, 0.68
1005, 0.20
1006, 0.22
1007, 0.82
1008, 0.01
1009, 0.89
1010, 0.09
1011, 0.68
1012, 0.11
1013, 0.68
1014, 0.76
1015, 0.12
1016, 0.62
1017, 0.82
1018, 0.46
1019, 0.01
1020, 0.42
1021, 0.67
1022, 0.54
1023, 0.98
1024, 0.09
1025, 0.50
1026, 0.40
1027, 0.91
1028, 0.46
1029, 0.75
1030, 0.31
1031, 0.64
1032, 0.09
1033, 0.42
1034, 0.26
1035, 0.64
1036, 0.20
1037, 0.27
1038, 0.53
1039, 0.38
1040, 0.37
1041, 0.58
1042, 0.46
1043, 0.43
1044, 0.70
1045, 0.22
1046, 0.22
1047, 0.07
1048, 0.60
1049, 0.44
1050, 0.04
1051, 0.52
1052, 0.20
1053, 0.13
1054, 0.19
1055, 0.12
1056, 0.17
1057, 0.24
1058, 0.37
1059, 0.42
1060, 0.33
1061, 0.26
1062, 0.17
1063, 0.47
1064, -0.00
1065, 0.42
1066, 0.18
1067, 0.63
1068, 0.20
1069, 0.17
1070, 0.77
1071, 0.24
1072, 0.33
1073, 0.50
1074, 0.29
1075, 0.22
1076, 0.29
1077, 0.17
1078, 0.08
1079, 0.61
1080, 0.24
1081, 0.77
1082, 0.41
1083, 0.48
1084, 0.31
1085, 0.16
1086, 0.03
1087, 0.33
1088, 0.55
1089, 0.75
1090, 0.05
1091, -0.05
1092, 0.14
1093, 0.22
1094, 0.01
1095, 0.31
1096, 0.39
1097, 0.20
1098, 0.26
1099, 0.14
1100, 0.56
1101, 0.18
1102, 0.38
1103, 0.70
1104, 0.53
1105, 0.31
1106, 0.59
1107, 0.05
1108, 0.46
1109, 0.37
1110, 0.56
1111, 0.19
1112, 0.70
1113, 0.31
1114, 0.01
1115, 0.33
1116, 0.51
1117, 0.37
1118, 0.02
1119, 0.23
1120, 0.58
1121, 0.34
1122, 0.17
1123, 0.17
1124, 0.54
1125, 0.17
1126, 0.54
1127, 0.24
1128, 0.19
1129, 0.33
1130, 0.66
1131, 0.26
1132, 0.73
1133, 0.42
1134, 0.88
1135, 0.61
1136, 0.90
1137, 0.19
1138, 0.24
1139, 0.60
1140, 0.58
1141, 0.28
1142, 0.37
1143, 0.25
1144, 0.72
1145, 0.26
1146, 0.01
1147, -0.02
1148, 0.13
1149, 0.55
1150, 0.16
1151, 0.17
1152, 0.30
1153, 0.20
1154, 0.13
1155, 0.22
1156, 0.08
1157, 0.27
1158, 0.50
1159, 0.24
1160, 0.43
1161, 0.02
1162, 0.01
1163, 0.44
1164, 0.21
1165, 0.77
1166, 0.48
1167, 0.33
1168, 0.22
1169, 0.41
1170, 0.18
1171, 0.77
1172, 0.36
1173, 0.68
1174, 0.46
1175, 0.49
1176, 0.90
1177, 0.64
1178, 0.49
1179, 0.37
1180, 0.10
1181, 0.06
1182, 0.11
1183, 0.33
1184, 0.65
1185, 0.57
1186, 0.58
1187, 0.11
1188, 0.28
1189, 0.35
1190, 0.21
1191, 0.26
1192, 0.18
1193, 0.52
1194, 0.64
1195, 0.23
1196, 0.10
1197, 0.15
1198, 0.64
1199, 0.46
1200, 0.45
1201, 0.81
1202, 0.62
1203, 0.60
1204, 0.24
1205, 0.27
1206, 0.20
1207, 0.39
1208, 0.11
1209, 0.87
1210, 0.54
1211, 0.15
1212, 0.60
1213, 0.27
1214, 0.70
1215, 0.65
1216, 0.54
1217, 0.15
1218, 0.34
1219, 0.58
1220, 0.26
1221, 0.23
1222, 0.28
1223, 0.24
1224, 0.00
1225, 0.20
1226, 0.19
1227, 0.23
1228, 0.34
1229, 0.38
1230, 0.27
1231, 0.58
1232, 0.11
1233, 0.65
1234, 0.36
1235, 0.01
1236, 0.13
1237, 0.29
1238, 0.03
1239, 0.67
1240, 0.26
1241, 0.36
1242, 0.94
1243, 0.16
1244, 0.28
1245, 0.42
1246, 0.34
1247, 0.89
1248, 0.75
1249, 0.21
1250, 0.58
1251, 0.22
1252, 0.60
1253, 0.38
1254, 0.45
1255, 0.23
1256, 0.59
1257, 0.10
1258, 0.26
1259, 0.20
1260, 0.20
1261, 0.13
1262, 0.46
1263, 0.01
1264, 0.04
1265, -0.02
1266, 0.38
1267, 0.14
1268, 0.11
1269, 0.04
1270, 0.26
1271, 0.30
1272, 0.09
1273, 0.36
1274, 0.01
1275, 0.37
1276, 0.16
1277, 0.01
1278, 0.72
1279, -0.02
1280, 0.64
1281, 0.10
1282, 0.21
1283, 0.42
1284, 0.20
1285, 0.38
1286, 0.23
1287, 0.45
1288, 0.06
1289, 0.46
1290, 0.34
1291, 0.24
1292, 0.15
1293, 0.41
1294, 0.66
1295, 0.49
1296, 0.13
1297, 0.07
1298, 0.14
1299, 0.13
1300, 0.13
1301, 0.08
1302, 0.54
1303, 0.30
1304, 0.13
1305, 0.22
1306, 0.04
1307, 0.62
1308, 0.11
1309, 0.19
1310, 0.74
1311, 0.16
1312, 0.62
1313, 0.37
1314, 0.11
1315, -0.02
1316, 0.05
1317, 0.04
1318, 0.39
1319, 0.21
1320, 0.32
1321, 0.49
1322, 0.72
1323, 0.09
1324, 0.81
1325, 0.65
1326, 0.07
1327, 0.55
1328, 0.48
1329, 0.09
1330, 0.29
1331, 0.12
1332, 0.29
1333, 0.03
1334, 0.25
1335, -0.01
1336, 0.14
1337, 0.23
1338, 0.18
1339, 0.47
1340, 0.57
1341, 0.75
1342, 0.95
1343, 0.77
1344, 0.68
1345, 0.32
1346, 0.22
1347, 0.60
1348, 0.33
1349, 0.37
1350, -0.01
1351, 0.33
1352, 0.00
1353, 0.39
1354, 0.35
1355, 0.44
1356, 0.12
1357, 0.25
1358, 0.31
1359, 0.08
1360, 0.71
1361, 0.60
1362, 0.10
1363, 0.15
1364, 0.23
1365, 0.65
1366, 0.79
1367, 0.51
1368, 0.19
1369, 0.58
1370, 0.34
1371, 0.46
1372, 0.78
1373, 0.25
1374, 0.09
1375, 0.47
1376, 0.36
1377, -0.01
1378, 0.26
1379, 1.03
1380, 0.12
1381, 0.95
1382, 0.52
1383, 0.63
1384, 0.20
1385, 0.25
1386, 0.53
1387, 0.42
1388, 0.42
1389, 0.43
1390, 0.40
1391, 0.54
1392, 0.26
1393, 0.35
1394, 0.05
1395, 0.04
1396, 0.57
1397, 0.67
1398, 0.08
1399, 0.82
1400, 0.13
1401, 0.17
1402, 0.27
1403, 0.27
1404, 0.85
1405, 0.02
1406, 0.34
1407, 0.53
1408, 0.52
1409, 0.16
1410, 0.17
1411, 0.17
1412, 0.11
1413, 0.09
1414, 0.01
1415, 0.37
1416, 0.14
1417, 0.45
1418, 0.31
1419, 0.23
1420, 0.07
1421, 0.34
1422, 0.48
1423, 0.08
1424, 0.80
1425, 0.30
1426, 0.55
1427, 0.03
1428, 0.15
1429, 0.18
1430, 0.21
1431, -0.08
1432, 0.41
1433, 0.25
1434, 0.23
1435, 0.51
1436, 0.48
1437, 0.51
1438, 0.11
1439, 0.07
1440, 0.43
1441, 0.35
1442, 0.33
1443, 0.19
1444, 0.53
1445, 0.19
1446, 0.32
1447, 0.25
1448, 0.35
1449, 0.16
1450, 0.04
1451, 0.30
1452, 0.11
1453, 0.28
1454, 0.25
1455, 0.00
1456, -0.03
1457, 0.70
1458, 0.57
1459, 0.44
1460, 0.26
1461, 0.52
1462, 0.39
1463, 0.09
1464, 0.86
1465, 0.79
1466, 0.09
1467, 0.03
1468, 0.93
1469, 0.27
1470, 0.24
1471, 0.28
1472, 0.91
1473, 0.39
1474, 0.10
1475, 0.75
1476, 0.30
1477, 0.34
1478, 0.25
1479, 0.32
1480, 0.60
1481, 0.45
1482, 0.33
1483, 0.11
1484, 0.70
1485, 0.08
1486, 0.15
1487, 0.08
1488, 0.59
1489, 0.19
1490, 0.13
1491, 0.72
1492, 0.44
1493, 0.10
1494, 0.83
1495, 0.78
1496, 0.73
1497, 0.12
1498, 0.24
1499, 0.38
1500, 0.76
1501, 0.25
1502, 0.32
1503, 0.99
1504, 0.31
1505, 0.24
1506, 0.14
1507, 0.59
1508, 0.15
1509, 0.44
1510, 0.39
1511, 0.05
1512, 0.21
1513, 0.16
1514, 0.40
1515, -0.01
1516, 0.30
1517, 0.31
1518, 0.45
1519, 0.31
1520, 0.09
1521, 0.52
1522, 0.15
1523, -0.03
1524, 0.35
1525, 0.54
1526, 0.44
1527, 0.29
1528, 0.27
1529, 0.77
1530, 0.55
1531, 0.36
1532, 0.24
1533, 0.11
1534, 0.19
1535, 0.30
1536, 0.05
1537, 0.60
1538, 0.59
1539, 0.38
1540, 0.66
1541, 0.33
1542, 0.13
1543, 0.10
1544, 0.12
1545, 0.54
1546, 0.17
1547, 0.27
1548, 0.13
1549, 0.78
1550, 0.33
1551, 0.85
1552, 0.14
1553, 0.21
1554, 0.22
1555, 0.77
1556, -0.01
1557, 0.32
1558, 0.94
1559, 0.34
1560, -0.03
1561, 0.17
1562, 0.67
1563, 0.21
1564, 0.27
1565, 0.81
1566, 0.06
1567, 0.18
1568, 0.48
1569, 0.05
1570, 0.12
1571, 0.03
1572, 0.24
1573, 0.49
1574, 0.36
1575, 0.03
1576, 0.40
1577, 0.14
1578, 0.11
1579, 0.47
1580, 0.32
1581, 0.18
1582, 0.17
1583, 1.00
1584, 0.50
1585, 0.87
1586, 0.21
1587, 0.54
1588, 0.94
1589, 0.49
1590, 0.65
1591, 0.04
1592, 0.23
1593, 0.23
1594, 0.64
1595, 0.44
1596, 0.49
1597, 0.82
1598, 0.20
1599, 0.07
1600, 0.68
1601, 0.94
1602, 0.10
1603, 0.27
1604, 0.17
1605, 0.24
1606, 0.56
1607, 0.03
1608, 0.23
1609, 0.07
1610, 0.30
1611, 0.46
1612, 0.20
1613, 0.07
1614, 0.05
1615, 0.14
1616, 0.36
1617, 0.45
1618, 0.08
1619, 1.01
1620, 0.57
1621, 0.88
1622, 0.39
1623, 0.15
1624, 0.41
1625, 0.18
1626, 0.41
1627, 0.26
1628, 0.01
1629, 0.23
1630, 0.52
1631, 0.40
1632, 0.79
1633, 0.86
1634, 0.16
1635, 0.59
1636, 0.10
1637, 0.35
1638, 0.32
1639, 0.12
1640, 0.42
1641, 0.07
1642, 0.33
1643, 0.47
1644, 0.56
1645, 0.19
1646, 0.85
1647, 0.76
1648, 0.37
1649, 0.30
1650, 0.18
1651, 0.52
1652, 0.26
1653, 0.06
1654, 0.65
1655, 0.12
1656, 0.43
1657, 0.21
1658, 0.58
1659, 0.01
1660, 0.46
1661, 0.32
1662, 0.12
1663, 0.07
1664, 0.65
1665, 0.22
1666, 0.23
1667, 0.04
1668, 0.43
1669, 0.44
1670, 0.81
1671, 0.24
1672, 0.40
1673, 0.24
1674, 0.33
1675, 0.78
1676, 0.75
1677, 0.09
1678, 0.14
1679, 0.20
1680, 0.66
1681, 0.44
1682, 0.76
1683, 0.52
1684, 0.23
1685, 0.33
1686, 0.88
1687, -0.05
1688, 0.06
1689, 0.35
1690, 0.03
1691, 0.18
1692, 0.79
1693, 0.60
1694, 0.89
1695, 0.32
1696, 0.29
1697, 0.31
1698, 0.62
1699, 0.33
1700, 0.13
1701, 0.35
1702, 0.30
1703, 0.13
1704, 1.02
1705, 0.74
1706, 0.67
1707, 0.10
1708, 0.23
1709, 0.31
1710, 0.55
1711, 0.16
1712, 0.18
1713, 0.65
1714, 0.54
1715, 0.63
1716, 0.58
1717, 0.45
1718, 0.13
1719, 0.20
1720, 0.45
1721, 0.54
1722, 0.20
1723, 0.23
1724, 0.57
1725, 0.37
1726, 0.79
1727, 0.24
1728, 0.77
1729, 0.20
1730, 0.19
1731, -0.02
1732, 0.15
1733, 0.42
1734, 0.14
1735, 0.61
1736, 0.15
1737, 0.22
1738, 0.28
1739, 0.29
1740, 0.09
1741, 0.25
1742, 0.27
1743, 0.49
1744, 0.28
1745, 0.05
1746, 0.48
1747, 0.80
1748, 0.79
1749, 0.52
1750, 0.17
1751, 0.28
1752, 0.08
1753, 0.29
1754, 0.18
1755, 0.15
1756, 0.50
1757, 0.51
1758, 0.12
1759, 0.25
1760, 0.30
1761, 0.25
1762, 0.30
1763, 0.43
1764, 0.29
1765, 0.41
1766, 0.19
1767, 0.67
1768, 0.35
1769, 0.74
1770, 0.38
1771, 0.21
1772, -0.00
1773, 0.31
1774, 0.73
1775, 0.51
1776, 0.56
1777, 0.41
1778, 0.28
1779, 0.49
1780, 0.23
1781, 0.66
1782, 0.47
1783, 0.14
1784, 0.36
1785, 0.09
1786, 0.14
1787, 0.26
1788, 0.87
1789, 0.07
1790, 0.15
1791, 0.35
1792, 0.27
1793, 0.51
1794, 0.16
1795, 0.27
1796, 0.35
1797, 0.52
1798, 0.27
1799, 0.47
1800, 0.09
1801, 0.71
1802, 0.52
1803, 0.02
1804, 0.52
1805, 0.67
1806, 0.39
1807, 0.46
1808, 0.18
1809, 0.39
1810, 0.27
1811, 0.42
1812, 0.33
1813, 0.41
1814, 0.72
1815, 0.28
1816, 0.14
1817, 0.80
1818, 0.37
1819, 0.12
1820, 0.15
1821, 0.24
1822, 0.88
1823, 0.38
1824, 0.05
1825, 0.43
1826, 0.03
1827, 0.36
1828, 0.66
1829, 0.88
1830, 0.29
1831, 0.04
1832, 0.15
1833, 0.57
1834, 0.19
1835, 0.42
1836, 0.62
1837, 0.16
1838, 0.84
1839, 1.02
1840, 0.47
1841, 0.22
1842, 0.56
1843, 0.31
1844, 0.80
1845, 0.55
1846, 0.32
1847, 0.50
1848, 0.25
1849, 0.33
1850, 0.05
1851, 0.12
1852, 0.78
1853, -0.02
1854, 0.30
1855, 0.67
1856, 0.31
1857, 0.52
1858, 0.34
1859, 0.58
1860, 0.24
1861, 0.20
1862, 0.10
1863, 0.19
1864, 0.09
1865, -0.02
1866, 0.34
1867, 0.16
1868, 0.49
1869, 0.78
1870, 0.20
1871, 0.36
1872, 0.30
