ID,Prob1
282, 0.10
283, 0.40
284, 0.09
285, 0.59
286, 0.48
287, 0.27
288, 0.29
289, 0.47
290, 0.11
291, 0.21
292, 0.26
293, 0.46
294, 0.09
295, 0.06
296, 0.35
297, 0.04
298, 0.37
299, 0.72
300, 0.18
301, 0.21
302, 0.33
303, 0.34
304, 0.27
305, 0.49
306, 0.35
307, 0.32
308, 0.10
309, 0.80
310, 0.32
311, 0.20
312, 0.35
313, 0.16
314, 0.61
315, 0.32
316, 0.01
317, 0.67
318, 0.31
319, 0.32
320, 0.27
321, 0.39
322, 0.26
323, 0.54
324, 0.21
325, 0.40
326, 0.39
327, 0.48
328, 0.44
329, 0.26
330, 0.13
331, 0.52
332, 0.47
333, 0.48
334, 0.46
335, 0.11
336, 0.57
337, 0.84
338, 0.31
339, 0.15
340, 0.44
341, 0.12
342, 0.07
343, 0.06
344, 0.30
345, 0.58
346, 0.61
347, 0.03
348, 0.10
349, 0.44
350, 0.14
351, 0.43
352, 0.17
353, 0.51
354, 0.34
355, 0.16
356, 0.07
357, 0.44
358, 0.47
359, 0.22
360, 0.31
361, 0.08
362, 0.27
363, 0.58
364, 0.30
365, 0.79
366, 0.27
367, 0.40
368, 0.30
369, 0.49
370, 0.13
371, 0.18
372, 0.27
373, 0.25
374, 0.64
375, 0.07
376, 0.65
377, 0.08
378, 0.56
379, 0.25
380, 0.45
381, 0.32
382, 0.34
383, 0.75
384, 0.37
385, 0.46
386, 0.23
387, 0.39
388, 0.20
389, 0.28
390, 0.08
391, 0.33
392, 0.61
393, 0.24
394, 0.40
395, 0.42
396, 0.63
397, 0.23
398, 0.24
399, 0.85
400, 0.49
401, 0.40
402, 0.03
403, 0.09
404, 0.59
405, 0.14
406, 0.50
407, 0.16
408, 0.17
409, 0.30
410, 0.05
411, 0.72
412, 0.15
413, 0.18
414, 0.18
415, 0.13
416, 0.38
417, 0.14
418, 0.12
419, 0.61
420, 0.39
421, 0.27
422, 0.46
423, 0.21
424, 0.26
425, 0.31
426, 0.16
427, 0.23
428, 0.22
429, 0.08
430, 0.31
431, 0.85
432, 0.08
433, 0.28
434, 0.56
435, 0.23
436, 0.59
437, 0.66
438, 0.24
439, 0.11
440, 0.42
441, 0.17
442, 0.68
443, 0.24
444, 0.12
445, 0.11
446, 0.52
447, 0.11
448, 0.90
449, 0.32
450, 0.20
451, 0.77
452, 0.82
453, 0.43
454, 0.30
455, 0.12
456, 0.81
457, 0.36
458, 0.52
459, 0.24
460, 0.61
461, 0.09
462, 0.11
463, 0.32
464, 0.23
465, 0.03
466, 0.21
467, 0.48
468, 0.22
469, 0.25
470, 0.52
471, 0.40
472, 0.30
473, 0.37
474, 0.26
475, 0.38
476, 0.25
477, 0.13
478, 0.26
479, 0.19
480, 0.21
481, 0.13
482, 0.31
483, 0.44
484, 0.12
485, 0.78
486, 0.52
487, 0.81
488, 0.54
489, 0.61
490, 0.16
491, 0.14
492, 0.07
493, 0.12
494, 0.53
495, 0.25
496, 0.94
497, 0.67
498, 0.90
499, 0.45
500, 0.25
501, 0.23
502, 0.34
503, 0.16
504, 0.59
505, 0.26
506, 0.46
507, 0.03
508, 0.15
509, 0.23
510, 0.33
511, 0.26
512, 0.19
513, 0.03
514, 0.19
515, 0.47
516, 0.13
517, 0.45
518, 0.41
519, 0.85
520, 0.67
521, 0.12
522, 0.25
523, 0.50
524, 0.19
525, 0.53
526, 0.18
527, 0.34
528, 0.53
529, 0.23
530, 0.27
531, 0.52
532, 0.39
533, 0.16
534, 0.82
535, 0.59
536, 0.27
537, 0.23
538, 0.26
539, 0.41
540, 0.06
541, 0.02
542, 0.62
543, 0.34
544, 0.19
545, 0.62
546, 0.44
547, 0.19
548, 0.83
549, 0.15
550, 0.32
551, 0.21
552, 0.83
553, 0.18
554, 0.22
555, 0.08
556, 0.13
557, 0.14
558, 0.46
559, 0.08
560, 0.16
561, 0.38
562, 0.10
563, 0.22
564, 0.25
565, 0.44
566, 0.05
567, 0.56
568, 0.42
569, 0.27
570, 0.38
571, 0.12
572, 0.12
573, 0.39
574, 0.44
575, 0.49
576, 0.19
577, 0.62
578, 0.30
579, 0.37
580, 0.55
581, 0.18
582, 0.54
583, 0.55
584, 0.07
585, 0.21
586, 0.74
587, 0.48
588, 0.13
589, 0.90
590, 0.07
591, 0.09
592, 0.79
593, 0.43
594, 0.26
595, 0.46
596, 0.47
597, 0.23
598, 0.21
599, 0.29
600, 0.39
601, 0.29
602, 0.24
603, 0.67
604, 0.07
605, 0.15
606, 0.44
607, 0.04
608, 0.52
609, 0.49
610, 0.61
611, 0.53
612, 0.28
613, 0.65
614, 0.32
615, 0.04
616, 0.42
617, 0.15
618, 0.05
619, 0.21
620, 0.63
621, 0.64
622, 0.27
623, 0.35
624, 0.19
625, 0.22
626, 0.27
627, 0.28
628, 0.52
629, 0.66
630, 0.53
631, 0.56
632, 0.27
633, 0.11
634, 0.14
635, 0.56
636, 0.53
637, 0.16
638, 0.71
639, 0.41
640, 0.17
641, 0.51
642, 0.44
643, 0.51
644, 0.70
645, 0.14
646, 0.19
647, 0.16
648, 0.13
649, 0.16
650, 0.37
651, 0.22
652, 0.91
653, 0.04
654, 0.17
655, 0.32
656, 0.31
657, 0.75
658, 0.45
659, 0.18
660, 0.86
661, 0.31
662, 0.09
663, 0.07
664, 0.81
665, 0.18
666, 0.15
667, 0.27
668, 0.85
669, 0.14
670, 0.02
671, 0.27
672, 0.16
673, 0.04
674, 0.12
675, 0.60
676, 0.23
677, 0.38
678, 0.26
679, 0.20
680, 0.82
681, 0.24
682, 0.23
683, 0.77
684, 0.24
685, 0.10
686, 0.11
687, 0.09
688, 0.05
689, 0.45
690, 0.69
691, 0.17
692, 0.82
693, 0.68
694, 0.53
695, 0.45
696, 0.25
697, 0.14
698, 0.02
699, 0.16
700, 0.37
701, 0.21
702, 0.24
703, 0.40
704, 0.57
705, 0.22
706, 0.22
707, 0.09
708, 0.16
709, 0.09
710, 0.22
711, 0.94
712, 0.14
713, 0.09
714, 0.23
715, 0.36
716, 0.74
717, 0.30
718, 0.54
719, 0.06
720, 0.61
721, 0.80
722, 0.56
723, 0.52
724, 0.12
725, 0.71
726, 0.19
727, 0.70
728, 0.40
729, 0.25
730, 0.06
731, 0.27
732, 0.25
733, 0.07
734, 0.16
735, 0.46
736, 0.16
737, 0.13
738, 0.85
739, 0.45
740, 0.74
741, 0.86
742, 0.36
743, 0.13
744, 0.55
745, 0.54
746, 0.62
747, 0.52
748, 0.13
749, 0.15
750, 0.12
751, 0.54
752, 0.57
753, 0.02
754, 0.16
755, 0.65
756, 0.45
757, 0.18
758, 0.07
759, 0.28
760, 0.16
761, 0.31
762, 0.70
763, 0.24
764, 0.29
765, 0.22
766, 0.16
767, 0.07
768, 0.24
769, 0.86
770, 0.52
771, 0.08
772, 0.22
773, 0.13
774, 0.44
775, 0.11
776, 0.07
777, 0.02
778, 0.21
779, 0.06
780, 0.85
781, 0.05
782, 0.07
783, 0.24
784, 0.28
785, 0.20
786, 0.38
787, 0.57
788, 0.74
789, 0.21
790, 0.29
791, 0.40
792, 0.32
793, 0.62
794, 0.91
795, 0.29
796, 0.38
797, 0.95
798, 0.74
799, 0.39
800, 0.79
801, 0.23
802, 0.35
803, 0.15
804, 0.38
805, 0.85
806, 0.35
807, 0.23
808, 0.06
809, 0.60
810, 0.32
811, 0.80
812, 0.24
813, 0.32
814, 0.36
815, 0.03
816, 0.28
817, 0.48
818, 0.13
819, 0.33
820, 0.40
821, 0.33
822, 0.17
823, 0.46
824, 0.33
825, 0.20
826, 0.86
827, 0.07
828, 0.26
829, 0.67
830, 0.32
831, 0.17
832, 0.31
833, 0.49
834, 0.28
835, 0.85
836, 0.48
837, 0.19
838, 0.46
839, 0.01
840, 0.42
841, 0.37
842, 0.06
843, 0.50
844, 0.47
845, 0.45
846, 0.38
847, 0.51
848, 0.25
849, 0.68
850, 0.34
851, 0.76
852, 0.41
853, 0.32
854, 0.18
855, 0.42
856, 0.52
857, 0.55
858, 0.04
859, 0.34
860, 0.00
861, 0.02
862, 0.21
863, 0.31
864, 0.57
865, 0.56
866, 0.09
867, 0.45
868, 0.28
869, 0.16
870, 0.84
871, 0.21
872, 0.28
873, 0.39
874, 0.42
875, 0.44
876, 0.48
877, 0.40
878, 0.45
879, 0.20
880, 0.17
881, 0.22
882, 0.12
883, 0.67
884, 0.39
885, 0.19
886, 0.22
887, 0.58
888, 0.22
889, 0.82
890, 0.12
891, 0.34
892, 0.52
893, 0.38
894, 0.32
895, 0.40
896, 0.23
897, 0.24
898, 0.69
899, 0.09
900, 0.76
901, 0.80
902, 0.42
903, 0.29
904, 0.63
905, 0.85
906, 0.44
907, 0.84
908, 0.90
909, 0.54
910, 0.31
911, 0.09
912, 0.07
913, 0.52
914, 0.01
915, 0.36
916, 0.36
917, 0.32
918, 0.17
919, 0.18
920, 0.71
921, 0.72
922, 0.06
923, 0.52
924, 0.77
925, 0.07
926, 0.14
927, 0.33
928, 0.52
929, 0.31
930, 0.31
931, 0.03
932, 0.11
933, 0.55
934, 0.21
935, 0.16
936, 0.17
937, 0.74
938, 0.36
939, 0.76
940, 0.10
941, 0.07
942, 0.77
943, 0.23
944, 0.24
945, 0.08
946, 0.48
947, 0.07
948, 0.39
949, 0.15
950, 0.58
951, 0.72
952, 0.22
953, 0.92
954, 0.26
955, 0.31
956, 0.26
957, 0.02
958, 0.47
959, 0.49
960, 0.48
961, 0.55
962, 0.18
963, 0.25
964, 0.15
965, 0.08
966, 0.81
967, 0.67
968, 0.13
969, 0.31
970, 0.64
971, 0.71
972, 0.50
973, 0.27
974, 0.74
975, 0.66
976, 0.03
977, 0.15
978, 0.16
979, 0.08
980, 0.46
981, 0.54
982, 0.51
983, 0.18
984, 0.27
985, 0.03
986, 0.20
987, 0.39
988, 0.03
989, 0.41
990, 0.11
991, 0.74
992, 0.19
993, 0.35
994, 0.04
995, 0.43
996, 0.50
997, 0.45
998, 0.51
999, 0.09
1000, 0.03
1001, 0.82
1002, 0.45
1003, 0.46
1004, 0.70
1005, 0.21
1006, 0.29
1007, 0.85
1008, 0.06
1009, 0.82
1010, 0.14
1011, 0.74
1012, 0.11
1013, 0.76
1014, 0.69
1015, 0.23
1016, 0.63
1017, 0.82
1018, 0.35
1019, 0.07
1020, 0.38
1021, 0.64
1022, 0.55
1023, 0.97
1024, 0.08
1025, 0.46
1026, 0.35
1027, 0.83
1028, 0.48
1029, 0.68
1030, 0.26
1031, 0.49
1032, 0.11
1033, 0.37
1034, 0.21
1035, 0.58
1036, 0.20
1037, 0.28
1038, 0.48
1039, 0.40
1040, 0.36
1041, 0.50
1042, 0.43
1043, 0.42
1044, 0.67
1045, 0.22
1046, 0.23
1047, 0.09
1048, 0.69
1049, 0.49
1050, 0.04
1051, 0.49
1052, 0.25
1053, 0.10
1054, 0.19
1055, 0.12
1056, 0.26
1057, 0.16
1058, 0.30
1059, 0.30
1060, 0.31
1061, 0.21
1062, 0.17
1063, 0.52
1064, 0.05
1065, 0.43
1066, 0.19
1067, 0.47
1068, 0.24
1069, 0.15
1070, 0.83
1071, 0.22
1072, 0.23
1073, 0.46
1074, 0.27
1075, 0.24
1076, 0.27
1077, 0.13
1078, 0.06
1079, 0.64
1080, 0.25
1081, 0.55
1082, 0.42
1083, 0.31
1084, 0.26
1085, 0.17
1086, 0.04
1087, 0.39
1088, 0.55
1089, 0.67
1090, 0.09
1091, 0.03
1092, 0.31
1093, 0.22
1094, 0.04
1095, 0.36
1096, 0.36
1097, 0.22
1098, 0.20
1099, 0.13
1100, 0.50
1101, 0.20
1102, 0.30
1103, 0.79
1104, 0.50
1105, 0.29
1106, 0.61
1107, 0.07
1108, 0.52
1109, 0.37
1110, 0.55
1111, 0.16
1112, 0.74
1113, 0.31
1114, 0.06
1115, 0.35
1116, 0.37
1117, 0.34
1118, 0.04
1119, 0.29
1120, 0.60
1121, 0.41
1122, 0.23
1123, 0.13
1124, 0.54
1125, 0.20
1126, 0.57
1127, 0.24
1128, 0.27
1129, 0.38
1130, 0.64
1131, 0.26
1132, 0.68
1133, 0.44
1134, 0.68
1135, 0.63
1136, 0.73
1137, 0.17
1138, 0.22
1139, 0.53
1140, 0.50
1141, 0.20
1142, 0.37
1143, 0.17
1144, 0.76
1145, 0.25
1146, 0.04
1147, 0.01
1148, 0.18
1149, 0.54
1150, 0.09
1151, 0.14
1152, 0.24
1153, 0.20
1154, 0.11
1155, 0.20
1156, 0.15
1157, 0.22
1158, 0.39
1159, 0.39
1160, 0.38
1161, 0.04
1162, 0.05
1163, 0.51
1164, 0.14
1165, 0.76
1166, 0.38
1167, 0.14
1168, 0.23
1169, 0.40
1170, 0.14
1171, 0.73
1172, 0.35
1173, 0.73
1174, 0.43
1175, 0.48
1176, 0.91
1177, 0.64
1178, 0.49
1179, 0.35
1180, 0.11
1181, 0.06
1182, 0.14
1183, 0.36
1184, 0.61
1185, 0.63
1186, 0.51
1187, 0.18
1188, 0.39
1189, 0.40
1190, 0.25
1191, 0.30
1192, 0.15
1193, 0.52
1194, 0.54
1195, 0.25
1196, 0.15
1197, 0.20
1198, 0.70
1199, 0.36
1200, 0.43
1201, 0.51
1202, 0.70
1203, 0.54
1204, 0.23
1205, 0.26
1206, 0.31
1207, 0.45
1208, 0.10
1209, 0.95
1210, 0.50
1211, 0.11
1212, 0.64
1213, 0.27
1214, 0.61
1215, 0.72
1216, 0.33
1217, 0.16
1218, 0.35
1219, 0.56
1220, 0.26
1221, 0.25
1222, 0.36
1223, 0.24
1224, 0.06
1225, 0.21
1226, 0.25
1227, 0.22
1228, 0.33
1229, 0.37
1230, 0.30
1231, 0.56
1232, 0.13
1233, 0.55
1234, 0.30
1235, 0.06
1236, 0.19
1237, 0.29
1238, 0.03
1239, 0.77
1240, 0.23
1241, 0.27
1242, 0.88
1243, 0.16
1244, 0.19
1245, 0.50
1246, 0.35
1247, 0.88
1248, 0.61
1249, 0.20
1250, 0.55
1251, 0.20
1252, 0.53
1253, 0.23
1254, 0.40
1255, 0.22
1256, 0.55
1257, 0.07
1258, 0.27
1259, 0.21
1260, 0.18
1261, 0.13
1262, 0.55
1263, 0.04
1264, 0.05
1265, 0.02
1266, 0.30
1267, 0.21
1268, 0.10
1269, 0.06
1270, 0.35
1271, 0.33
1272, 0.18
1273, 0.39
1274, 0.05
1275, 0.33
1276, 0.18
1277, 0.02
1278, 0.74
1279, 0.09
1280, 0.50
1281, 0.07
1282, 0.23
1283, 0.43
1284, 0.18
1285, 0.48
1286, 0.24
1287, 0.51
1288, 0.11
1289, 0.39
1290, 0.37
1291, 0.21
1292, 0.17
1293, 0.25
1294, 0.56
1295, 0.55
1296, 0.13
1297, 0.18
1298, 0.19
1299, 0.11
1300, 0.06
1301, 0.24
1302, 0.54
1303, 0.21
1304, 0.08
1305, 0.28
1306, 0.03
1307, 0.62
1308, 0.07
1309, 0.18
1310, 0.59
1311, 0.17
1312, 0.62
1313, 0.37
1314, 0.12
1315, 0.07
1316, 0.07
1317, 0.26
1318, 0.33
1319, 0.18
1320, 0.34
1321, 0.50
1322, 0.66
1323, 0.10
1324, 0.81
1325, 0.60
1326, 0.08
1327, 0.62
1328, 0.45
1329, 0.12
1330, 0.27
1331, 0.13
1332, 0.31
1333, 0.04
1334, 0.22
1335, 0.06
1336, 0.14
1337, 0.22
1338, 0.16
1339, 0.45
1340, 0.54
1341, 0.75
1342, 0.92
1343, 0.77
1344, 0.68
1345, 0.31
1346, 0.16
1347, 0.61
1348, 0.31
1349, 0.33
1350, 0.03
1351, 0.35
1352, 0.02
1353, 0.35
1354, 0.37
1355, 0.39
1356, 0.17
1357, 0.27
1358, 0.34
1359, 0.14
1360, 0.64
1361, 0.53
1362, 0.23
1363, 0.18
1364, 0.23
1365, 0.67
1366, 0.76
1367, 0.45
1368, 0.20
1369, 0.44
1370, 0.35
1371, 0.40
1372, 0.66
1373, 0.25
1374, 0.13
1375, 0.44
1376, 0.36
1377, 0.02
1378, 0.24
1379, 0.96
1380, 0.11
1381, 0.95
1382, 0.44
1383, 0.57
1384, 0.21
1385, 0.32
1386, 0.58
1387, 0.35
1388, 0.43
1389, 0.44
1390, 0.47
1391, 0.55
1392, 0.26
1393, 0.46
1394, 0.08
1395, 0.06
1396, 0.64
1397, 0.62
1398, 0.10
1399, 0.79
1400, 0.20
1401, 0.16
1402, 0.26
1403, 0.26
1404, 0.87
1405, 0.04
1406, 0.28
1407, 0.44
1408, 0.43
1409, 0.19
1410, 0.14
1411, 0.20
1412, 0.10
1413, 0.05
1414, 0.03
1415, 0.39
1416, 0.16
1417, 0.51
1418, 0.22
1419, 0.29
1420, 0.11
1421, 0.30
1422, 0.38
1423, 0.19
1424, 0.69
1425, 0.28
1426, 0.50
1427, 0.07
1428, 0.22
1429, 0.21
1430, 0.23
1431, 0.05
1432, 0.36
1433, 0.25
1434, 0.26
1435, 0.47
1436, 0.53
1437, 0.50
1438, 0.16
1439, 0.10
1440, 0.39
1441, 0.39
1442, 0.33
1443, 0.20
1444, 0.29
1445, 0.20
1446, 0.30
1447, 0.23
1448, 0.51
1449, 0.24
1450, 0.07
1451, 0.24
1452, 0.21
1453, 0.26
1454, 0.27
1455, 0.02
1456, 0.01
1457, 0.72
1458, 0.67
1459, 0.47
1460, 0.23
1461, 0.50
1462, 0.37
1463, 0.12
1464, 0.80
1465, 0.73
1466, 0.10
1467, 0.06
1468, 0.84
1469, 0.32
1470, 0.28
1471, 0.31
1472, 0.90
1473, 0.42
1474, 0.09
1475, 0.68
1476, 0.26
1477, 0.29
1478, 0.25
1479, 0.31
1480, 0.53
1481, 0.49
1482, 0.43
1483, 0.10
1484, 0.64
1485, 0.08
1486, 0.16
1487, 0.13
1488, 0.52
1489, 0.16
1490, 0.12
1491, 0.67
1492, 0.47
1493, 0.12
1494, 0.71
1495, 0.76
1496, 0.68
1497, 0.11
1498, 0.22
1499, 0.31
1500, 0.75
1501, 0.27
1502, 0.35
1503, 0.88
1504, 0.33
1505, 0.24
1506, 0.11
1507, 0.57
1508, 0.15
1509, 0.42
1510, 0.40
1511, 0.06
1512, 0.17
1513, 0.19
1514, 0.30
1515, 0.06
1516, 0.33
1517, 0.27
1518, 0.50
1519, 0.23
1520, 0.08
1521, 0.40
1522, 0.16
1523, 0.09
1524, 0.29
1525, 0.50
1526, 0.43
1527, 0.29
1528, 0.25
1529, 0.77
1530, 0.55
1531, 0.36
1532, 0.24
1533, 0.04
1534, 0.22
1535, 0.34
1536, 0.04
1537, 0.58
1538, 0.60
1539, 0.47
1540, 0.52
1541, 0.30
1542, 0.20
1543, 0.20
1544, 0.15
1545, 0.52
1546, 0.18
1547, 0.26
1548, 0.10
1549, 0.79
1550, 0.37
1551, 0.76
1552, 0.17
1553, 0.20
1554, 0.25
1555, 0.67
1556, 0.02
1557, 0.34
1558, 0.89
1559, 0.32
1560, 0.18
1561, 0.19
1562, 0.66
1563, 0.23
1564, 0.32
1565, 0.82
1566, 0.11
1567, 0.20
1568, 0.60
1569, 0.08
1570, 0.13
1571, 0.05
1572, 0.31
1573, 0.36
1574, 0.31
1575, 0.06
1576, 0.40
1577, 0.29
1578, 0.11
1579, 0.45
1580, 0.31
1581, 0.14
1582, 0.18
1583, 0.92
1584, 0.52
1585, 0.75
1586, 0.25
1587, 0.49
1588, 0.86
1589, 0.49
1590, 0.59
1591, 0.09
1592, 0.24
1593, 0.23
1594, 0.65
1595, 0.37
1596, 0.36
1597, 0.83
1598, 0.17
1599, 0.12
1600, 0.74
1601, 0.94
1602, 0.28
1603, 0.27
1604, 0.22
1605, 0.20
1606, 0.58
1607, 0.06
1608, 0.15
1609, 0.05
1610, 0.32
1611, 0.41
1612, 0.17
1613, 0.16
1614, 0.07
1615, 0.21
1616, 0.33
1617, 0.44
1618, 0.09
1619, 0.91
1620, 0.56
1621, 0.92
1622, 0.43
1623, 0.17
1624, 0.40
1625, 0.14
1626, 0.39
1627, 0.25
1628, 0.06
1629, 0.26
1630, 0.54
1631, 0.37
1632, 0.79
1633, 0.78
1634, 0.20
1635, 0.62
1636, 0.10
1637, 0.32
1638, 0.28
1639, 0.16
1640, 0.34
1641, 0.07
1642, 0.28
1643, 0.46
1644, 0.60
1645, 0.18
1646, 0.84
1647, 0.75
1648, 0.39
1649, 0.41
1650, 0.22
1651, 0.58
1652, 0.26
1653, 0.06
1654, 0.68
1655, 0.11
1656, 0.44
1657, 0.18
1658, 0.51
1659, 0.06
1660, 0.31
1661, 0.40
1662, 0.17
1663, 0.11
1664, 0.72
1665, 0.35
1666, 0.22
1667, 0.03
1668, 0.61
1669, 0.54
1670, 0.76
1671, 0.21
1672, 0.37
1673, 0.24
1674, 0.30
1675, 0.80
1676, 0.72
1677, 0.11
1678, 0.18
1679, 0.20
1680, 0.65
1681, 0.52
1682, 0.68
1683, 0.54
1684, 0.25
1685, 0.27
1686, 0.82
1687, 0.07
1688, 0.10
1689, 0.29
1690, 0.07
1691, 0.18
1692, 0.82
1693, 0.54
1694, 0.85
1695, 0.33
1696, 0.28
1697, 0.26
1698, 0.58
1699, 0.30
1700, 0.31
1701, 0.32
1702, 0.26
1703, 0.15
1704, 0.85
1705, 0.76
1706, 0.59
1707, 0.07
1708, 0.21
1709, 0.25
1710, 0.49
1711, 0.18
1712, 0.18
1713, 0.64
1714, 0.56
1715, 0.60
1716, 0.60
1717, 0.53
1718, 0.17
1719, 0.22
1720, 0.49
1721, 0.48
1722, 0.12
1723, 0.17
1724, 0.55
1725, 0.32
1726, 0.86
1727, 0.21
1728, 0.68
1729, 0.21
1730, 0.15
1731, 0.01
1732, 0.19
1733, 0.45
1734, 0.17
1735, 0.52
1736, 0.14
1737, 0.23
1738, 0.23
1739, 0.37
1740, 0.11
1741, 0.35
1742, 0.31
1743, 0.48
1744, 0.21
1745, 0.04
1746, 0.48
1747, 0.81
1748, 0.77
1749, 0.41
1750, 0.15
1751, 0.38
1752, 0.13
1753, 0.32
1754, 0.12
1755, 0.10
1756, 0.51
1757, 0.46
1758, 0.11
1759, 0.22
1760, 0.30
1761, 0.23
1762, 0.28
1763, 0.36
1764, 0.27
1765, 0.50
1766, 0.23
1767, 0.65
1768, 0.35
1769, 0.65
1770, 0.38
1771, 0.22
1772, 0.07
1773, 0.42
1774, 0.64
1775, 0.53
1776, 0.59
1777, 0.38
1778, 0.26
1779, 0.51
1780, 0.19
1781, 0.68
1782, 0.55
1783, 0.13
1784, 0.38
1785, 0.12
1786, 0.16
1787, 0.16
1788, 0.73
1789, 0.07
1790, 0.11
1791, 0.37
1792, 0.54
1793, 0.42
1794, 0.15
1795, 0.28
1796, 0.25
1797, 0.44
1798, 0.27
1799, 0.42
1800, 0.08
1801, 0.67
1802, 0.50
1803, 0.04
1804, 0.48
1805, 0.58
1806, 0.38
1807, 0.43
1808, 0.15
1809, 0.43
1810, 0.29
1811, 0.33
1812, 0.33
1813, 0.46
1814, 0.79
1815, 0.27
1816, 0.18
1817, 0.84
1818, 0.34
1819, 0.26
1820, 0.16
1821, 0.26
1822, 0.78
1823, 0.39
1824, 0.05
1825, 0.37
1826, 0.05
1827, 0.41
1828, 0.68
1829, 0.81
1830, 0.30
1831, 0.05
1832, 0.10
1833, 0.53
1834, 0.23
1835, 0.31
1836, 0.62
1837, 0.07
1838, 0.81
1839, 0.82
1840, 0.47
1841, 0.23
1842, 0.67
1843, 0.34
1844, 0.79
1845, 0.65
1846, 0.23
1847, 0.46
1848, 0.32
1849, 0.38
1850, 0.04
1851, 0.14
1852, 0.72
1853, 0.02
1854, 0.30
1855, 0.83
1856, 0.30
1857, 0.49
1858, 0.27
1859, 0.61
1860, 0.22
1861, 0.26
1862, 0.12
1863, 0.25
1864, 0.12
1865, 0.06
1866, 0.36
1867, 0.13
1868, 0.45
1869, 0.82
1870, 0.16
1871, 0.33
1872, 0.28
