ID,Prob1
546, 0.49
547, 0.19
548, 0.86
549, 0.12
550, 0.33
551, 0.17
552, 0.78
553, 0.16
554, 0.26
555, 0.03
556, 0.11
557, 0.08
558, 0.58
559, 0.07
560, 0.11
561, 0.51
562, 0.10
563, 0.17
564, 0.29
565, 0.46
566, 0.03
567, 0.59
568, 0.60
569, 0.37
570, 0.34
571, 0.09
572, 0.11
573, 0.39
574, 0.40
575, 0.57
576, 0.27
577, 0.54
578, 0.31
579, 0.34
580, 0.49
581, 0.26
582, 0.47
583, 0.51
584, 0.11
585, 0.23
586, 0.73
587, 0.36
588, 0.16
589, 0.88
590, 0.04
591, 0.06
592, 0.76
593, 0.36
594, 0.24
595, 0.56
596, 0.50
597, 0.15
598, 0.22
599, 0.24
600, 0.46
601, 0.37
602, 0.13
603, 0.53
604, 0.07
605, 0.26
606, 0.38
607, 0.07
608, 0.69
609, 0.46
610, 0.72
611, 0.56
612, 0.20
613, 0.64
614, 0.34
615, 0.04
616, 0.48
617, 0.18
618, 0.06
619, 0.23
620, 0.74
621, 0.72
622, 0.21
623, 0.37
624, 0.15
625, 0.19
626, 0.35
627, 0.25
628, 0.57
629, 0.64
630, 0.43
631, 0.58
632, 0.31
633, 0.15
634, 0.06
635, 0.46
636, 0.56
637, 0.18
638, 0.66
639, 0.28
640, 0.24
641, 0.55
642, 0.21
643, 0.49
644, 0.87
645, 0.25
646, 0.23
647, 0.26
648, 0.12
649, 0.22
650, 0.44
651, 0.19
652, 0.89
653, 0.01
654, 0.16
655, 0.28
656, 0.38
657, 0.68
658, 0.42
659, 0.12
660, 0.81
661, 0.42
662, 0.05
663, 0.06
664, 0.83
665, 0.21
666, 0.16
667, 0.31
668, 0.83
669, 0.20
670, 0.01
671, 0.46
672, 0.09
673, 0.02
674, 0.12
675, 0.66
676, 0.38
677, 0.38
678, 0.26
679, 0.26
680, 0.81
681, 0.15
682, 0.24
683, 0.69
684, 0.30
685, 0.02
686, 0.04
687, 0.07
688, 0.06
689, 0.60
690, 0.87
691, 0.24
692, 0.81
693, 0.70
694, 0.59
695, 0.41
696, 0.28
697, 0.20
698, 0.00
699, 0.08
700, 0.42
701, 0.24
702, 0.24
703, 0.44
704, 0.40
705, 0.33
706, 0.40
707, 0.08
708, 0.25
709, 0.07
710, 0.22
711, 0.85
712, 0.13
713, 0.09
714, 0.16
715, 0.36
716, 0.61
717, 0.29
718, 0.38
719, 0.06
720, 0.64
721, 0.78
722, 0.60
723, 0.55
724, 0.04
725, 0.71
726, 0.13
727, 0.58
728, 0.36
729, 0.30
730, 0.01
731, 0.34
732, 0.28
733, 0.01
734, 0.17
735, 0.45
736, 0.20
737, 0.10
738, 0.77
739, 0.45
740, 0.70
741, 0.87
742, 0.21
743, 0.13
744, 0.46
745, 0.41
746, 0.52
747, 0.57
748, 0.15
749, 0.15
750, 0.12
751, 0.68
752, 0.71
753, 0.01
754, 0.12
755, 0.48
756, 0.47
757, 0.21
758, 0.06
759, 0.25
760, 0.31
761, 0.35
762, 0.84
763, 0.34
764, 0.33
765, 0.23
766, 0.14
767, 0.03
768, 0.22
769, 0.88
770, 0.66
771, 0.04
772, 0.21
773, 0.24
774, 0.36
775, 0.15
776, 0.04
777, 0.04
778, 0.33
779, 0.12
780, 0.73
781, 0.05
782, 0.05
783, 0.26
784, 0.25
785, 0.17
786, 0.36
787, 0.60
788, 0.68
789, 0.23
790, 0.28
791, 0.47
792, 0.28
793, 0.62
794, 0.81
795, 0.17
796, 0.40
797, 0.91
798, 0.64
799, 0.31
800, 0.80
801, 0.26
802, 0.44
803, 0.07
804, 0.43
805, 0.84
806, 0.26
807, 0.21
808, 0.07
809, 0.68
810, 0.30
811, 0.72
812, 0.31
813, 0.30
814, 0.32
815, 0.01
816, 0.24
817, 0.41
818, 0.08
819, 0.36
820, 0.44
821, 0.33
822, 0.14
823, 0.55
824, 0.23
825, 0.21
826, 0.86
827, 0.06
828, 0.16
829, 0.74
830, 0.22
831, 0.14
832, 0.34
833, 0.53
834, 0.40
835, 0.82
836, 0.36
837, 0.20
838, 0.38
839, 0.00
840, 0.34
841, 0.56
842, 0.05
843, 0.54
844, 0.28
845, 0.61
846, 0.36
847, 0.45
848, 0.23
849, 0.59
850, 0.37
851, 0.74
852, 0.52
853, 0.24
854, 0.19
855, 0.59
856, 0.55
857, 0.63
858, 0.07
859, 0.46
860, 0.00
861, 0.03
862, 0.13
863, 0.43
864, 0.58
865, 0.38
866, 0.11
867, 0.44
868, 0.38
869, 0.13
870, 0.93
871, 0.18
872, 0.32
873, 0.28
874, 0.55
875, 0.41
876, 0.53
877, 0.50
878, 0.38
879, 0.18
880, 0.23
881, 0.29
882, 0.24
883, 0.70
884, 0.29
885, 0.15
886, 0.19
887, 0.45
888, 0.29
889, 0.70
890, 0.07
891, 0.46
892, 0.43
893, 0.31
894, 0.38
895, 0.39
896, 0.27
897, 0.11
898, 0.69
899, 0.08
900, 0.63
901, 0.76
902, 0.40
903, 0.19
904, 0.55
905, 0.83
906, 0.43
907, 0.89
908, 0.88
909, 0.68
910, 0.25
911, 0.05
912, 0.07
913, 0.56
914, 0.00
915, 0.19
916, 0.33
917, 0.38
918, 0.17
919, 0.28
920, 0.71
921, 0.65
922, 0.06
923, 0.53
924, 0.77
925, 0.05
926, 0.08
927, 0.34
928, 0.51
929, 0.20
930, 0.30
931, 0.01
932, 0.12
933, 0.60
934, 0.39
935, 0.16
936, 0.22
937, 0.77
938, 0.37
939, 0.89
940, 0.07
941, 0.02
942, 0.67
943, 0.34
944, 0.17
945, 0.04
946, 0.50
947, 0.06
948, 0.36
949, 0.11
950, 0.67
951, 0.77
952, 0.26
953, 0.89
954, 0.31
955, 0.26
956, 0.31
957, 0.02
958, 0.48
959, 0.28
960, 0.54
961, 0.59
962, 0.20
963, 0.26
964, 0.11
965, 0.11
966, 0.84
967, 0.79
968, 0.25
969, 0.42
970, 0.91
971, 0.72
972, 0.45
973, 0.25
974, 0.75
975, 0.69
976, 0.04
977, 0.14
978, 0.19
979, 0.07
980, 0.34
981, 0.37
982, 0.46
983, 0.20
984, 0.16
985, 0.06
986, 0.28
987, 0.45
988, 0.02
989, 0.56
990, 0.10
991, 0.93
992, 0.26
993, 0.43
994, 0.04
995, 0.45
996, 0.44
997, 0.59
998, 0.38
999, 0.13
1000, 0.04
1001, 0.82
1002, 0.44
1003, 0.44
1004, 0.68
1005, 0.20
1006, 0.21
1007, 0.87
1008, 0.07
1009, 0.79
1010, 0.12
1011, 0.70
1012, 0.02
1013, 0.67
1014, 0.75
1015, 0.13
1016, 0.61
1017, 0.75
1018, 0.46
1019, 0.07
1020, 0.45
1021, 0.71
1022, 0.69
1023, 0.98
1024, 0.07
1025, 0.45
1026, 0.32
1027, 0.81
1028, 0.41
1029, 0.72
1030, 0.30
1031, 0.60
1032, 0.04
1033, 0.45
1034, 0.20
1035, 0.60
1036, 0.17
1037, 0.37
1038, 0.44
1039, 0.54
1040, 0.56
1041, 0.52
1042, 0.43
1043, 0.41
1044, 0.48
1045, 0.19
1046, 0.15
1047, 0.08
1048, 0.62
1049, 0.36
1050, 0.08
1051, 0.54
1052, 0.18
1053, 0.03
1054, 0.14
1055, 0.09
1056, 0.30
1057, 0.25
1058, 0.33
1059, 0.48
1060, 0.42
1061, 0.44
1062, 0.20
1063, 0.47
1064, 0.05
1065, 0.49
1066, 0.18
1067, 0.62
1068, 0.32
1069, 0.18
1070, 0.69
1071, 0.31
1072, 0.31
1073, 0.52
1074, 0.24
1075, 0.18
1076, 0.28
1077, 0.08
1078, 0.05
1079, 0.67
1080, 0.17
1081, 0.62
1082, 0.52
1083, 0.44
1084, 0.30
1085, 0.11
1086, 0.03
1087, 0.41
1088, 0.61
1089, 0.75
1090, 0.07
1091, 0.06
1092, 0.11
1093, 0.26
1094, 0.01
1095, 0.35
1096, 0.44
1097, 0.18
1098, 0.21
1099, 0.14
1100, 0.57
1101, 0.15
1102, 0.39
1103, 0.65
1104, 0.58
1105, 0.28
1106, 0.77
1107, 0.04
1108, 0.56
1109, 0.38
1110, 0.50
1111, 0.14
1112, 0.59
1113, 0.53
1114, 0.05
1115, 0.33
1116, 0.41
1117, 0.45
1118, 0.02
1119, 0.28
1120, 0.47
1121, 0.45
1122, 0.24
1123, 0.19
1124, 0.54
1125, 0.11
1126, 0.64
1127, 0.24
1128, 0.23
1129, 0.40
1130, 0.63
1131, 0.34
1132, 0.80
1133, 0.39
1134, 0.67
1135, 0.70
1136, 0.69
1137, 0.19
1138, 0.22
1139, 0.50
1140, 0.44
1141, 0.20
1142, 0.31
1143, 0.14
1144, 0.71
1145, 0.35
1146, 0.08
1147, 0.01
1148, 0.19
1149, 0.49
1150, 0.04
1151, 0.20
1152, 0.23
1153, 0.20
1154, 0.16
1155, 0.22
1156, 0.13
1157, 0.23
1158, 0.39
1159, 0.44
1160, 0.46
1161, 0.01
1162, 0.05
1163, 0.48
1164, 0.16
1165, 0.67
1166, 0.58
1167, 0.23
1168, 0.32
1169, 0.45
1170, 0.14
1171, 0.78
1172, 0.41
1173, 0.70
1174, 0.40
1175, 0.64
1176, 0.95
1177, 0.66
1178, 0.63
1179, 0.49
1180, 0.06
1181, 0.02
1182, 0.12
1183, 0.34
1184, 0.68
1185, 0.58
1186, 0.60
1187, 0.22
1188, 0.29
1189, 0.36
1190, 0.23
1191, 0.14
1192, 0.09
1193, 0.68
1194, 0.66
1195, 0.34
1196, 0.22
1197, 0.29
1198, 0.69
1199, 0.37
1200, 0.37
1201, 0.64
1202, 0.54
1203, 0.58
1204, 0.20
1205, 0.26
1206, 0.10
1207, 0.27
1208, 0.09
1209, 0.94
1210, 0.47
1211, 0.10
1212, 0.67
1213, 0.29
1214, 0.80
1215, 0.74
1216, 0.44
1217, 0.16
1218, 0.32
1219, 0.53
1220, 0.27
1221, 0.23
1222, 0.21
1223, 0.25
1224, 0.00
1225, 0.26
1226, 0.19
1227, 0.22
1228, 0.38
1229, 0.36
1230, 0.22
1231, 0.60
1232, 0.15
1233, 0.60
1234, 0.45
1235, 0.01
1236, 0.23
1237, 0.26
1238, 0.03
1239, 0.76
1240, 0.23
1241, 0.36
1242, 0.84
1243, 0.10
1244, 0.15
1245, 0.45
1246, 0.38
1247, 0.91
1248, 0.67
1249, 0.16
1250, 0.65
1251, 0.16
1252, 0.61
1253, 0.29
1254, 0.42
1255, 0.23
1256, 0.48
1257, 0.04
1258, 0.34
1259, 0.32
1260, 0.18
1261, 0.11
1262, 0.71
1263, 0.04
1264, 0.11
1265, 0.05
1266, 0.26
1267, 0.23
1268, 0.05
1269, 0.06
1270, 0.34
1271, 0.37
1272, 0.16
1273, 0.28
1274, 0.01
1275, 0.25
1276, 0.15
1277, 0.01
1278, 0.71
1279, 0.05
1280, 0.56
1281, 0.08
1282, 0.22
1283, 0.43
1284, 0.09
1285, 0.48
1286, 0.21
1287, 0.68
1288, 0.11
1289, 0.59
1290, 0.43
1291, 0.28
1292, 0.22
1293, 0.35
1294, 0.52
1295, 0.59
1296, 0.13
1297, 0.15
1298, 0.18
1299, 0.12
1300, 0.05
1301, 0.22
1302, 0.56
1303, 0.24
1304, 0.07
1305, 0.23
1306, 0.00
1307, 0.64
1308, 0.07
1309, 0.09
1310, 0.48
1311, 0.21
1312, 0.65
1313, 0.35
1314, 0.03
1315, 0.08
1316, 0.04
1317, 0.26
1318, 0.23
1319, 0.23
1320, 0.32
1321, 0.54
1322, 0.72
1323, 0.05
1324, 0.81
1325, 0.60
1326, 0.01
1327, 0.47
1328, 0.66
1329, 0.06
1330, 0.33
1331, 0.18
1332, 0.32
1333, 0.02
1334, 0.12
1335, 0.05
1336, 0.12
1337, 0.21
1338, 0.16
1339, 0.55
1340, 0.52
1341, 0.81
1342, 1.00
1343, 0.65
1344, 0.72
1345, 0.31
1346, 0.15
1347, 0.57
1348, 0.36
1349, 0.35
1350, 0.01
1351, 0.50
1352, 0.02
1353, 0.40
1354, 0.38
1355, 0.44
1356, 0.09
1357, 0.31
1358, 0.35
1359, 0.19
1360, 0.57
1361, 0.58
1362, 0.20
1363, 0.13
1364, 0.34
1365, 0.70
1366, 0.80
1367, 0.40
1368, 0.15
1369, 0.41
1370, 0.37
1371, 0.41
1372, 0.90
1373, 0.17
1374, 0.06
1375, 0.55
1376, 0.30
1377, 0.01
1378, 0.23
1379, 0.92
1380, 0.07
1381, 0.96
1382, 0.55
1383, 0.49
1384, 0.32
1385, 0.30
1386, 0.62
1387, 0.35
1388, 0.51
1389, 0.55
1390, 0.50
1391, 0.54
1392, 0.26
1393, 0.44
1394, 0.01
1395, 0.02
1396, 0.70
1397, 0.70
1398, 0.12
1399, 0.83
1400, 0.12
1401, 0.15
1402, 0.30
1403, 0.21
1404, 0.84
1405, 0.02
1406, 0.36
1407, 0.39
1408, 0.50
1409, 0.33
1410, 0.15
1411, 0.12
1412, 0.07
1413, 0.07
1414, 0.01
1415, 0.53
1416, 0.13
1417, 0.56
1418, 0.33
1419, 0.38
1420, 0.06
1421, 0.32
1422, 0.37
1423, 0.19
1424, 0.85
1425, 0.27
1426, 0.63
1427, 0.03
1428, 0.41
1429, 0.18
1430, 0.13
1431, 0.07
1432, 0.44
1433, 0.34
1434, 0.19
1435, 0.61
1436, 0.65
1437, 0.55
1438, 0.07
1439, 0.08
1440, 0.41
1441, 0.48
1442, 0.39
1443, 0.15
1444, 0.42
1445, 0.11
1446, 0.20
1447, 0.32
1448, 0.28
1449, 0.26
1450, 0.09
1451, 0.23
1452, 0.16
1453, 0.35
1454, 0.35
1455, 0.01
1456, 0.02
1457, 0.61
1458, 0.63
1459, 0.46
1460, 0.22
1461, 0.52
1462, 0.39
1463, 0.06
1464, 0.83
1465, 0.69
1466, 0.13
1467, 0.00
1468, 0.85
1469, 0.24
1470, 0.29
1471, 0.20
1472, 0.95
1473, 0.43
1474, 0.11
1475, 0.71
1476, 0.34
1477, 0.33
1478, 0.13
1479, 0.27
1480, 0.60
1481, 0.60
1482, 0.49
1483, 0.08
1484, 0.70
1485, 0.08
1486, 0.18
1487, 0.05
1488, 0.57
1489, 0.21
1490, 0.22
1491, 0.55
1492, 0.43
1493, 0.05
1494, 0.77
1495, 0.69
1496, 0.63
1497, 0.14
1498, 0.23
1499, 0.29
1500, 0.62
1501, 0.32
1502, 0.30
1503, 0.85
1504, 0.31
1505, 0.24
1506, 0.20
1507, 0.73
1508, 0.21
1509, 0.27
1510, 0.50
1511, 0.01
1512, 0.21
1513, 0.13
1514, 0.28
1515, 0.07
1516, 0.30
1517, 0.18
1518, 0.59
1519, 0.30
1520, 0.12
1521, 0.52
1522, 0.21
1523, 0.04
1524, 0.29
1525, 0.59
1526, 0.54
1527, 0.35
1528, 0.27
1529, 0.82
1530, 0.45
1531, 0.31
1532, 0.19
1533, 0.10
1534, 0.26
1535, 0.37
1536, 0.05
1537, 0.51
1538, 0.57
1539, 0.40
1540, 0.64
1541, 0.22
1542, 0.24
1543, 0.20
1544, 0.09
1545, 0.54
1546, 0.27
1547, 0.24
1548, 0.07
1549, 0.72
1550, 0.34
1551, 0.87
1552, 0.17
1553, 0.17
1554, 0.31
1555, 0.62
1556, 0.03
1557, 0.22
1558, 0.83
1559, 0.30
1560, 0.17
1561, 0.18
1562, 0.60
1563, 0.30
1564, 0.31
1565, 0.82
1566, 0.20
1567, 0.13
1568, 0.50
1569, 0.13
1570, 0.18
1571, 0.05
1572, 0.18
1573, 0.44
1574, 0.28
1575, 0.05
1576, 0.46
1577, 0.21
1578, 0.13
1579, 0.37
1580, 0.39
1581, 0.23
1582, 0.14
1583, 0.88
1584, 0.56
1585, 0.59
1586, 0.27
1587, 0.70
1588, 0.69
1589, 0.46
1590, 0.66
1591, 0.12
1592, 0.20
1593, 0.24
1594, 0.71
1595, 0.41
1596, 0.50
1597, 0.87
1598, 0.15
1599, 0.08
1600, 0.51
1601, 0.95
1602, 0.18
1603, 0.36
1604, 0.21
1605, 0.21
1606, 0.71
1607, 0.03
1608, 0.13
1609, 0.04
1610, 0.30
1611, 0.54
1612, 0.08
1613, 0.20
1614, 0.07
1615, 0.18
1616, 0.30
1617, 0.29
1618, 0.04
1619, 0.95
1620, 0.84
1621, 0.84
1622, 0.37
1623, 0.26
1624, 0.47
1625, 0.07
1626, 0.51
1627, 0.30
1628, 0.05
1629, 0.19
1630, 0.38
1631, 0.27
1632, 0.66
1633, 0.83
1634, 0.33
1635, 0.53
1636, 0.20
1637, 0.40
1638, 0.29
1639, 0.21
1640, 0.47
1641, 0.02
1642, 0.24
1643, 0.53
1644, 0.47
1645, 0.10
1646, 0.81
1647, 0.66
1648, 0.35
1649, 0.39
1650, 0.24
1651, 0.55
1652, 0.18
1653, 0.06
1654, 0.68
1655, 0.09
1656, 0.63
1657, 0.30
1658, 0.70
1659, 0.06
1660, 0.28
1661, 0.45
1662, 0.20
1663, 0.21
1664, 0.88
1665, 0.41
1666, 0.26
1667, 0.01
1668, 0.42
1669, 0.56
1670, 0.71
1671, 0.23
1672, 0.42
1673, 0.29
1674, 0.32
1675, 0.84
1676, 0.71
1677, 0.19
1678, 0.16
1679, 0.18
1680, 0.54
1681, 0.54
1682, 0.79
1683, 0.71
1684, 0.29
1685, 0.31
1686, 0.74
1687, 0.09
1688, 0.06
1689, 0.28
1690, 0.04
1691, 0.32
1692, 0.74
1693, 0.67
1694, 0.81
1695, 0.34
1696, 0.29
1697, 0.26
1698, 0.61
1699, 0.40
1700, 0.23
1701, 0.28
1702, 0.22
1703, 0.11
1704, 0.84
1705, 0.77
1706, 0.63
1707, 0.04
1708, 0.11
1709, 0.31
1710, 0.56
1711, 0.18
1712, 0.27
1713, 0.83
1714, 0.48
1715, 0.67
1716, 0.58
1717, 0.48
1718, 0.17
1719, 0.21
1720, 0.54
1721, 0.50
1722, 0.17
1723, 0.27
1724, 0.63
1725, 0.42
1726, 0.72
1727, 0.25
1728, 0.62
1729, 0.19
1730, 0.19
1731, 0.03
1732, 0.15
1733, 0.51
1734, 0.31
1735, 0.77
1736, 0.12
1737, 0.26
1738, 0.24
1739, 0.43
1740, 0.12
1741, 0.30
1742, 0.24
1743, 0.48
1744, 0.22
1745, 0.02
1746, 0.42
1747, 0.86
1748, 0.85
1749, 0.51
1750, 0.14
1751, 0.34
1752, 0.13
1753, 0.15
1754, 0.21
1755, 0.10
1756, 0.53
1757, 0.49
1758, 0.12
1759, 0.23
1760, 0.22
1761, 0.28
1762, 0.25
1763, 0.41
1764, 0.25
1765, 0.38
1766, 0.21
1767, 0.77
1768, 0.41
1769, 0.67
1770, 0.41
1771, 0.27
1772, 0.05
1773, 0.29
1774, 0.70
1775, 0.61
1776, 0.55
1777, 0.58
1778, 0.31
1779, 0.35
1780, 0.18
1781, 0.78
1782, 0.36
1783, 0.17
1784, 0.39
1785, 0.10
1786, 0.16
1787, 0.19
1788, 0.74
1789, 0.05
1790, 0.07
1791, 0.29
1792, 0.39
1793, 0.57
1794, 0.27
1795, 0.28
1796, 0.36
1797, 0.40
1798, 0.20
1799, 0.28
1800, 0.15
1801, 0.60
1802, 0.60
1803, 0.06
1804, 0.60
1805, 0.72
1806, 0.37
1807, 0.43
1808, 0.14
1809, 0.48
1810, 0.31
1811, 0.39
1812, 0.31
1813, 0.60
1814, 0.64
1815, 0.31
1816, 0.20
1817, 0.83
1818, 0.45
1819, 0.13
1820, 0.16
1821, 0.37
1822, 0.87
1823, 0.24
1824, 0.05
1825, 0.30
1826, 0.07
1827, 0.41
1828, 0.60
1829, 0.72
1830, 0.32
1831, 0.01
1832, 0.05
1833, 0.55
1834, 0.24
1835, 0.34
1836, 0.59
1837, 0.07
1838, 0.83
1839, 0.84
1840, 0.37
1841, 0.29
1842, 0.76
1843, 0.37
1844, 0.76
1845, 0.45
1846, 0.31
1847, 0.64
1848, 0.38
1849, 0.37
1850, 0.06
1851, 0.08
1852, 0.71
1853, 0.02
1854, 0.30
1855, 0.79
1856, 0.31
1857, 0.54
1858, 0.36
1859, 0.61
1860, 0.27
1861, 0.40
1862, 0.08
1863, 0.19
1864, 0.11
1865, 0.04
1866, 0.31
1867, 0.16
1868, 0.47
1869, 0.75
1870, 0.18
1871, 0.44
1872, 0.35
